deg_S,deg_W
"39º 29' 13,20''","71º 51' 10,10''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"39º 29' 12,60'''","71º 51' 11,80''"
"38º 01' 43,80''","73º 12' 16,30''"
"38º 01' 43,80''","73º 12' 16,30''"
"38º 01' 43,80''","73º 12' 16,30''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"39º 42' 54,72''","73º 24' 08,71''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"40º 39' 52,40''","72º 10' 31,80''"
"40º 39' 52,40''","72º 10' 31,80''"
"40º 39' 52,40''","72º 10' 31,80''"
"40º 39' 52,40''","72º 10' 31,80''"
"34º 40' 11,80''","72º 01' 37,70''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"19º 50' 50,43''","68º 51' 18,95''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"39º 51' 30,80''","71º 56' 07,80''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 51' 11,70''","71º 57' 38,20''"
"39º 51' 11,70''","71º 57' 38,20''"
"39º 51' 11,70''","71º 57' 38,20''"
"39º 51' 11,70''","71º 57' 38,20''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"39º 52' 27,70''","71º 55' 13,70''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"35º 27' 32,76''","71º 40' 12,62''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 30' 17,41''","71º 36' 16,20''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 50' 55,91''","71º 47' 10,72''"
"34º 50' 55,91''","72º 47' 10,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 41' 12,68'' ","70º 54' 32,57''"
"33º 38' 02,23''","71º 32' 39,72''"
"33º 38' 02,23''","71º 32' 39,72''"
"40º 39' 52,3''","72º 10' 51,6''"
"40º 39' 52,3''","72º 10' 51,6''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 40' 54,3''","72º 08' 34,7''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 40' 54,3''","72º 08' 34,7''"
"40º 39' 52,3''","72º 10' 51,6''"
"40º 39' 41,98''","72º 15' 3,08''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"38º 01' 51,0''","73º 12' 16,1''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 44' 01,1''","72º 18' 45,2''"
"40º 40' 54,3''","72º 08' 34,7''"
"40º 39' 52,3''","72º 10' 51,6''"
"40º 40' 54,3''","72º 08' 34,7''"
"40º 40' 54,3''","72º 08' 34,7''"
"40º 40' 54,3''","72º 08' 34,7''"
"38º 01' 51,0''","73º 12' 16,1''"
"38º 01' 51,0''","73º 12' 16,1''"
"38º 01' 51,0''","73º 12' 16,1''"
"38º 01' 51,0''","73º 12' 16,1''"
"38º 01' 51,0''","73º 12' 16,1''"
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 27,20""","71° 22' 43,32"""
"33° 2' 28,68""","71° 23' 57,75"""
"33° 2' 28,68""","71° 23' 57,75"""
"33° 2' 28,68""","71° 23' 57,75"""
"33° 2' 28,68""","71° 23' 57,75"""
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33° 2' 46,74""","71° 21' 34,43"""
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
"33º 20' 13,71''","70º 17' 55,02''"
33º 45' 48'',"71º 39' 55,61''"
33º 45' 48'',"71º 39' 55,61''"
33º 45' 48'',"71º 39' 55,61''"
33º 45' 48'',"71º 39' 55,61''"
33º 45' 48'',"71º 39' 55,61''"
33º 45' 48'',"71º 39' 55,61''"
"33º 02' 22,9''","71º 29' 53,2''"
"33º 02' 22,9''","71º 29' 53,2''"
"33º 02' 22,9''","71º 29' 53,2''"
"33º 02' 22,9''","71º 29' 53,2''"
"33º 02' 22,9''","71º 29' 53,2''"
"33º 02' 22,9''","71º 29' 53,2''"
"33º 02' 22,9''","71º 29' 53,2''"
"33º 02' 22,9''","71º 29' 53,2''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 55' 3,7''","73º 13' 30,5''"
"37º 53' 09,9''","73º 22' 25,1''"
"37º 53' 09,9''","73º 22' 25,1''"
"37º 53' 09,9''","73º 22' 25,1''"
"37º 53' 09,9''","73º 22' 25,1''"
"37º 53' 09,9''","73º 22' 25,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
38º 01' 51'',"73º 12' 16,1''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"46º 17' 47,1''","71º 55' 5,9''"
"45º 58' 39,9''",71º 52' 24''
"45º 58' 39,9''",71º 52' 24''
"45º 58' 39,9''",71º 52' 24''
"45º 58' 39,9''",71º 52' 24''
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"22º 52' 5,8''","68º 10' 54,9''"
"18º 11' 43,81''","69º 34' 6,86''"
"18º 11' 43,81''","69º 34' 6,86''"
"18º 11' 43,81''","69º 34' 6,86''"
"18º 11' 43,81''","69º 34' 6,86''"
"18º 11' 43,81''","69º 34' 6,86''"
"18º 11' 43,81''","69º 34' 6,86''"
"18º 11' 43,81''","69º 34' 6,86''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"38º 42' 9,65''","72º 32' 49,81''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"51º 00' 50,4''","72º 43' 18,9''"
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"29º 59' 31,4''",71º 3' 21''
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"36º 47' 50,9''","73º 9' 28,4''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"45º 29' 18,5''","72º 39' 24,5''"
"44º 16' 34,3''","72º 33' 36,4''"
"44º 16' 34,3''","72º 33' 36,4''"
"44º 16' 34,3''","72º 33' 36,4''"
"44º 16' 34,3''","72º 33' 36,4''"
"44º 16' 34,3''","72º 33' 36,4''"
